sender,receiver,amount,timestamp,tx_type
ACC_0426,ACC_0429,438.87,2024-03-29 15:12:51,payment
ACC_0378,ACC_0464,1419.56,2024-03-05 18:31:02,payment
ACC_0380,ACC_0478,665.39,2024-03-28 06:04:35,transfer
ACC_0493,ACC_0474,100.0,2024-01-18 23:24:09,payment
ACC_0303,ACC_0277,2029.5,2024-02-15 07:07:16,transfer
ACC_0304,ACC_0316,1619.33,2024-02-10 08:27:09,payment
ACC_0470,ACC_0381,3230.69,2024-01-26 09:00:54,transfer
ACC_0495,ACC_0158,176.8,2024-01-24 14:32:56,payment
ACC_0036,ACC_0306,4115.41,2024-02-17 13:35:25,transfer
ACC_0167,ACC_0179,713.14,2024-02-26 21:36:56,transfer
ACC_0189,ACC_0212,794.83,2024-03-28 13:24:07,payment
ACC_0173,ACC_0346,1623.41,2024-02-01 01:15:37,transfer
ACC_0039,ACC_0458,1233.83,2024-03-09 18:00:35,transfer
ACC_0164,ACC_0397,1839.25,2024-02-27 01:50:08,transfer
ACC_0173,ACC_0072,100.0,2024-03-23 23:18:25,withdrawal
ACC_0301,ACC_0384,1322.64,2024-02-09 09:34:46,payment
ACC_0130,ACC_0371,504.36,2024-02-10 05:33:32,transfer
ACC_0080,ACC_0140,1124.1,2024-03-10 19:18:11,payment
ACC_0134,ACC_0414,852.68,2024-03-19 17:58:30,transfer
ACC_0169,ACC_0307,283.52,2024-03-19 04:29:27,transfer
ACC_0188,ACC_0034,6667.12,2024-03-08 14:58:36,payment
ACC_0374,ACC_0381,1462.23,2024-01-19 08:10:00,payment
ACC_0265,ACC_0328,1136.8,2024-03-11 03:27:02,withdrawal
ACC_0452,ACC_0313,2849.85,2024-02-23 14:34:36,transfer
ACC_0143,ACC_0409,1417.12,2024-01-03 19:22:07,transfer
ACC_0038,ACC_0397,3456.27,2024-03-22 00:24:05,withdrawal
ACC_0118,ACC_0213,2447.77,2024-01-04 22:25:53,transfer
ACC_0414,ACC_0298,3135.38,2024-01-14 01:55:46,payment
ACC_0034,ACC_0325,170606.44,2024-01-27 18:36:15,payment
ACC_0127,ACC_0080,1542.57,2024-01-20 11:25:23,transfer
ACC_0403,ACC_0348,1380.86,2024-03-26 19:04:49,transfer
ACC_0094,ACC_0027,126.67,2024-03-11 02:51:50,transfer
ACC_0201,ACC_0227,2491.59,2024-01-20 03:34:41,transfer
ACC_0280,ACC_0412,645.85,2024-03-29 01:16:46,transfer
ACC_0308,ACC_0205,1481.63,2024-01-27 23:42:47,payment
ACC_0162,ACC_0048,1487.06,2024-01-04 16:12:17,transfer
ACC_0312,ACC_0192,581.72,2024-01-11 21:36:11,payment
ACC_0276,ACC_0253,41272.44,2024-02-01 22:03:21,transfer
ACC_0251,ACC_0409,805.73,2024-01-10 20:46:35,transfer
ACC_0387,ACC_0296,276.73,2024-01-17 23:39:44,transfer
ACC_0167,ACC_0015,3321.14,2024-02-11 01:01:59,transfer
ACC_0073,ACC_0491,2280.54,2024-02-04 15:09:23,payment
ACC_0014,ACC_0003,453.92,2024-01-12 22:28:26,withdrawal
ACC_0322,ACC_0148,4760.85,2024-03-14 13:33:41,payment
ACC_0012,ACC_0178,1392.85,2024-03-13 23:56:47,transfer
ACC_0329,ACC_0183,139.7,2024-03-06 20:24:47,payment
ACC_0238,ACC_0102,233.81,2024-01-07 15:41:16,payment
ACC_0064,ACC_0079,2052.75,2024-03-14 16:23:45,withdrawal
ACC_0237,ACC_0135,1283.84,2024-02-06 06:28:33,payment
ACC_0176,ACC_0331,100.0,2024-02-10 02:29:45,payment
ACC_0256,ACC_0373,661.2,2024-03-27 03:44:36,payment
ACC_0465,ACC_0088,517.81,2024-01-17 01:00:40,transfer
ACC_0066,ACC_0031,3516.44,2024-02-26 20:19:58,transfer
ACC_0055,ACC_0375,14272.96,2024-03-07 14:16:41,payment
ACC_0071,ACC_0398,647.06,2024-03-25 01:12:30,transfer
ACC_0259,ACC_0185,135.07,2024-02-26 22:21:13,withdrawal
ACC_0393,ACC_0103,1802.43,2024-01-06 03:00:06,transfer
ACC_0064,ACC_0048,2694.93,2024-02-10 14:03:04,withdrawal
ACC_0379,ACC_0012,100.0,2024-02-05 13:42:35,transfer
ACC_0175,ACC_0015,3204.64,2024-03-20 13:05:18,withdrawal
ACC_0409,ACC_0071,5376.19,2024-02-26 14:09:31,transfer
ACC_0372,ACC_0458,59667.14,2024-02-29 16:35:38,transfer
ACC_0230,ACC_0430,680.95,2024-03-23 09:35:08,transfer
ACC_0482,ACC_0113,305.52,2024-01-03 02:49:14,transfer
ACC_0317,ACC_0253,100.0,2024-02-11 23:45:18,withdrawal
ACC_0313,ACC_0264,341.55,2024-02-02 15:02:26,transfer
ACC_0435,ACC_0392,1692.22,2024-02-10 21:31:09,payment
ACC_0050,ACC_0043,268.31,2024-02-12 03:03:51,transfer
ACC_0102,ACC_0490,163.44,2024-02-13 10:44:37,transfer
ACC_0096,ACC_0309,1747.37,2024-02-21 07:37:01,transfer
ACC_0107,ACC_0214,1600.48,2024-01-05 17:15:31,withdrawal
ACC_0140,ACC_0465,385.13,2024-01-28 13:42:28,withdrawal
ACC_0441,ACC_0405,461.37,2024-02-12 19:29:09,payment
ACC_0420,ACC_0418,3108.12,2024-02-01 04:59:07,payment
ACC_0226,ACC_0148,295.33,2024-02-13 04:03:52,transfer
ACC_0184,ACC_0046,253.79,2024-03-27 13:31:19,payment
ACC_0217,ACC_0299,137885.04,2024-02-22 00:11:46,withdrawal
ACC_0145,ACC_0354,3154.95,2024-02-25 22:48:13,transfer
ACC_0444,ACC_0143,100.0,2024-01-30 18:21:42,transfer
ACC_0175,ACC_0114,1856.49,2024-02-29 14:06:38,transfer
ACC_0279,ACC_0166,1556.69,2024-01-27 09:09:00,withdrawal
ACC_0074,ACC_0129,126.25,2024-02-02 17:54:32,transfer
ACC_0462,ACC_0466,379.83,2024-02-25 11:27:23,transfer
ACC_0331,ACC_0368,7473.19,2024-01-18 11:15:34,transfer
ACC_0406,ACC_0009,982.41,2024-02-01 04:39:49,transfer
ACC_0431,ACC_0002,4377.79,2024-01-12 12:49:49,payment
ACC_0115,ACC_0425,2827.23,2024-02-12 03:24:19,transfer
ACC_0349,ACC_0297,4332.09,2024-01-30 04:34:27,payment
ACC_0224,ACC_0475,1220.58,2024-01-07 05:56:04,transfer
ACC_0147,ACC_0470,710.73,2024-02-25 05:37:18,payment
ACC_0138,ACC_0292,100.0,2024-03-23 03:35:13,payment
ACC_0284,ACC_0338,239.93,2024-03-23 08:57:51,payment
ACC_0250,ACC_0237,876.93,2024-02-06 23:47:16,withdrawal
ACC_0033,ACC_0225,2400.93,2024-03-22 22:29:26,payment
ACC_0033,ACC_0028,657.41,2024-02-19 13:52:22,payment
ACC_0214,ACC_0302,1550.47,2024-01-05 05:47:23,transfer
ACC_0462,ACC_0325,1643.05,2024-03-19 10:29:40,transfer
ACC_0113,ACC_0041,1116.86,2024-03-16 04:58:04,transfer
ACC_0316,ACC_0221,679.98,2024-02-19 01:35:15,payment
ACC_0320,ACC_0463,3364.69,2024-01-01 22:27:35,payment
ACC_0308,ACC_0384,202.53,2024-02-27 18:45:04,transfer
ACC_0151,ACC_0362,1455.63,2024-01-17 04:18:24,transfer
ACC_0428,ACC_0056,5499.57,2024-02-16 04:17:16,payment
ACC_0131,ACC_0245,765.64,2024-01-05 07:54:51,transfer
ACC_0062,ACC_0398,2194.3,2024-01-05 17:17:37,payment
ACC_0187,ACC_0410,789.73,2024-01-21 11:30:20,transfer
ACC_0495,ACC_0217,367.32,2024-03-29 15:24:28,transfer
ACC_0441,ACC_0366,748.83,2024-02-23 04:04:16,transfer
ACC_0480,ACC_0101,3619.86,2024-03-12 12:47:49,transfer
ACC_0399,ACC_0391,1137.68,2024-03-08 04:55:32,transfer
ACC_0145,ACC_0264,746.24,2024-01-05 01:39:44,payment
ACC_0104,ACC_0474,3907.17,2024-01-24 03:25:36,payment
ACC_0346,ACC_0416,613.92,2024-02-22 10:16:22,transfer
ACC_0434,ACC_0315,1361.64,2024-02-19 10:08:37,withdrawal
ACC_0290,ACC_0082,4382.53,2024-01-26 20:08:48,transfer
ACC_0377,ACC_0419,93567.18,2024-03-19 01:58:33,transfer
ACC_0373,ACC_0292,304.95,2024-03-15 21:10:37,transfer
ACC_0007,ACC_0321,192447.82,2024-01-18 13:47:55,withdrawal
ACC_0125,ACC_0272,100.0,2024-02-18 20:39:14,payment
ACC_0427,ACC_0002,381.19,2024-01-27 04:46:19,withdrawal
ACC_0333,ACC_0427,122.82,2024-02-01 03:20:04,transfer
ACC_0411,ACC_0416,189770.92,2024-01-06 16:41:33,payment
ACC_0044,ACC_0207,1038.77,2024-02-10 05:28:48,transfer
ACC_0419,ACC_0310,193180.72,2024-02-25 10:44:54,payment
ACC_0160,ACC_0491,4872.9,2024-02-27 15:46:30,transfer
ACC_0052,ACC_0257,100.0,2024-03-15 08:41:25,payment
ACC_0165,ACC_0032,113.08,2024-03-01 12:02:21,payment
ACC_0444,ACC_0387,968.59,2024-03-20 08:10:35,transfer
ACC_0206,ACC_0453,122.11,2024-01-14 16:30:10,withdrawal
ACC_0137,ACC_0068,4250.93,2024-03-02 06:34:36,transfer
ACC_0244,ACC_0476,153379.17,2024-03-27 16:29:24,withdrawal
ACC_0334,ACC_0084,1619.79,2024-02-04 06:25:35,payment
ACC_0432,ACC_0393,2438.13,2024-02-02 14:00:29,transfer
ACC_0340,ACC_0001,238517.56,2024-01-17 11:34:59,withdrawal
ACC_0024,ACC_0483,100.0,2024-03-09 04:59:36,payment
ACC_0191,ACC_0166,352.13,2024-03-08 18:14:00,payment
ACC_0112,ACC_0071,100.0,2024-02-08 19:56:47,transfer
ACC_0119,ACC_0340,1487.79,2024-01-08 04:50:31,payment
ACC_0171,ACC_0465,1822.22,2024-03-02 14:19:22,transfer
ACC_0206,ACC_0418,240.93,2024-02-25 11:13:23,payment
ACC_0407,ACC_0400,219023.23,2024-03-16 18:22:54,payment
ACC_0121,ACC_0160,164.52,2024-01-21 02:38:25,payment
ACC_0333,ACC_0274,973.36,2024-03-19 10:11:10,withdrawal
ACC_0043,ACC_0430,647.64,2024-03-30 11:47:34,withdrawal
ACC_0259,ACC_0121,908.13,2024-03-14 01:34:58,payment
ACC_0439,ACC_0393,719.11,2024-03-14 01:25:55,payment
ACC_0058,ACC_0345,1379.02,2024-01-16 07:59:09,payment
ACC_0057,ACC_0051,182.14,2024-02-26 07:00:08,withdrawal
ACC_0259,ACC_0329,2662.23,2024-03-21 04:14:48,payment
ACC_0206,ACC_0342,2294.63,2024-03-09 10:11:40,payment
ACC_0169,ACC_0363,145.25,2024-03-10 11:53:08,transfer
ACC_0415,ACC_0168,2039.48,2024-03-08 22:41:47,transfer
ACC_0322,ACC_0339,2756.57,2024-02-14 05:34:09,payment
ACC_0261,ACC_0124,194.51,2024-01-28 00:32:09,transfer
ACC_0157,ACC_0205,2480.69,2024-01-28 06:21:00,payment
ACC_0422,ACC_0057,195.78,2024-01-16 15:48:47,transfer
ACC_0236,ACC_0343,62418.88,2024-01-31 23:58:09,payment
ACC_0262,ACC_0195,192.25,2024-03-01 09:13:43,transfer
ACC_0167,ACC_0326,3192.48,2024-01-21 19:26:57,withdrawal
ACC_0048,ACC_0443,253.06,2024-02-16 03:14:40,transfer
ACC_0136,ACC_0188,83539.8,2024-02-25 03:15:11,payment
ACC_0135,ACC_0075,4033.26,2024-02-11 14:30:53,withdrawal
ACC_0437,ACC_0109,100.0,2024-03-27 10:53:44,withdrawal
ACC_0392,ACC_0423,100.0,2024-03-18 17:22:34,transfer
ACC_0213,ACC_0021,3969.39,2024-03-16 18:10:15,payment
ACC_0290,ACC_0223,651.68,2024-02-19 21:36:42,payment
ACC_0285,ACC_0015,264.07,2024-03-03 11:14:51,payment
ACC_0367,ACC_0289,1097.64,2024-01-30 21:22:25,payment
ACC_0062,ACC_0064,600.42,2024-02-24 15:05:57,transfer
ACC_0318,ACC_0288,756.65,2024-01-11 17:58:30,transfer
ACC_0055,ACC_0238,152042.67,2024-02-09 13:47:07,payment
ACC_0088,ACC_0491,151.66,2024-01-26 06:59:14,transfer
ACC_0247,ACC_0392,2351.17,2024-02-02 03:53:29,transfer
ACC_0246,ACC_0194,39933.55,2024-01-24 10:49:47,payment
ACC_0480,ACC_0042,2725.02,2024-03-17 08:09:05,payment
ACC_0294,ACC_0267,156.16,2024-03-17 06:16:38,payment
ACC_0149,ACC_0058,210274.14,2024-02-10 06:41:33,transfer
ACC_0264,ACC_0102,100.0,2024-03-15 23:48:33,transfer
ACC_0391,ACC_0398,1419.95,2024-01-25 02:29:57,payment
ACC_0440,ACC_0068,505.62,2024-02-26 02:49:19,transfer
ACC_0359,ACC_0480,201.92,2024-02-19 19:08:46,transfer
ACC_0264,ACC_0313,383.1,2024-01-24 18:32:37,payment
ACC_0441,ACC_0388,5942.26,2024-01-22 19:44:55,transfer
ACC_0146,ACC_0351,2168.07,2024-01-01 20:09:45,transfer
ACC_0155,ACC_0280,42740.42,2024-02-15 00:59:37,payment
ACC_0409,ACC_0321,100.0,2024-03-19 23:17:53,withdrawal
ACC_0320,ACC_0123,798.78,2024-02-23 18:07:19,transfer
ACC_0124,ACC_0114,782.18,2024-02-19 17:44:54,transfer
ACC_0317,ACC_0327,6675.36,2024-01-21 12:57:43,payment
ACC_0346,ACC_0399,2623.25,2024-01-14 07:05:37,transfer
ACC_0235,ACC_0132,14736.2,2024-02-18 10:11:12,transfer
ACC_0333,ACC_0385,889.19,2024-02-28 16:25:29,transfer
ACC_0253,ACC_0228,153.1,2024-02-17 11:58:44,payment
ACC_0215,ACC_0400,108.48,2024-02-19 03:28:22,payment
ACC_0156,ACC_0154,100.0,2024-01-08 04:13:34,transfer
ACC_0077,ACC_0079,447.4,2024-01-28 22:28:03,transfer
ACC_0037,ACC_0386,71976.06,2024-02-01 08:29:05,payment
ACC_0310,ACC_0148,100.0,2024-02-04 16:48:04,payment
ACC_0237,ACC_0497,2614.7,2024-03-02 05:36:14,payment
ACC_0110,ACC_0181,377.95,2024-02-01 01:05:45,payment
ACC_0453,ACC_0250,1509.32,2024-01-23 16:04:05,transfer
ACC_0413,ACC_0312,91864.77,2024-03-01 00:55:28,transfer
ACC_0201,ACC_0189,4467.45,2024-03-26 19:38:24,transfer
ACC_0241,ACC_0343,2018.22,2024-02-11 23:04:55,payment
ACC_0453,ACC_0045,1685.66,2024-02-03 20:45:59,payment
ACC_0031,ACC_0430,1510.15,2024-02-15 16:48:41,transfer
ACC_0227,ACC_0297,460.76,2024-02-21 05:24:52,transfer
ACC_0072,ACC_0249,687.52,2024-03-29 09:00:40,payment
ACC_0427,ACC_0047,595.0,2024-03-18 03:38:22,payment
ACC_0460,ACC_0005,1940.46,2024-02-18 15:40:14,transfer
ACC_0060,ACC_0495,2765.35,2024-01-15 01:51:00,payment
ACC_0351,ACC_0474,1583.26,2024-02-16 12:12:30,transfer
ACC_0446,ACC_0321,319.09,2024-03-20 01:18:24,withdrawal
ACC_0394,ACC_0075,100.0,2024-02-21 02:57:02,transfer
ACC_0461,ACC_0211,2389.02,2024-02-03 04:13:22,transfer
ACC_0138,ACC_0010,5051.43,2024-01-16 13:57:50,transfer
ACC_0142,ACC_0411,660.45,2024-02-08 07:52:18,transfer
ACC_0375,ACC_0389,446.21,2024-03-15 10:38:58,transfer
ACC_0196,ACC_0158,1579.07,2024-01-24 22:54:34,transfer
ACC_0075,ACC_0272,4029.73,2024-03-10 08:25:21,transfer
ACC_0112,ACC_0182,1071.29,2024-01-04 10:34:01,payment
ACC_0118,ACC_0404,2238.61,2024-03-07 15:08:36,transfer
ACC_0317,ACC_0140,2393.22,2024-01-14 21:45:06,transfer
ACC_0477,ACC_0435,1683.92,2024-03-12 11:01:00,transfer
ACC_0113,ACC_0295,4812.7,2024-01-13 06:46:31,transfer
ACC_0211,ACC_0006,284.19,2024-01-10 04:52:21,payment
ACC_0405,ACC_0352,1324.27,2024-02-26 07:49:17,transfer
ACC_0053,ACC_0428,102.59,2024-01-16 14:03:13,payment
ACC_0016,ACC_0330,726.01,2024-01-08 11:54:16,payment
ACC_0260,ACC_0245,386.7,2024-03-17 13:15:40,payment
ACC_0174,ACC_0341,100.0,2024-01-06 23:19:29,payment
ACC_0066,ACC_0303,4051.53,2024-03-06 07:59:24,transfer
ACC_0187,ACC_0027,2381.18,2024-02-18 09:04:51,transfer
ACC_0267,ACC_0276,541.54,2024-02-19 06:19:54,payment
ACC_0422,ACC_0361,7329.3,2024-02-08 15:59:55,withdrawal
ACC_0001,ACC_0064,666.12,2024-03-25 07:52:54,transfer
ACC_0300,ACC_0258,715.16,2024-02-04 10:32:09,withdrawal
ACC_0279,ACC_0205,1319.55,2024-02-12 12:46:09,transfer
ACC_0193,ACC_0266,100.0,2024-03-18 16:24:26,transfer
ACC_0250,ACC_0182,4095.22,2024-01-16 21:28:28,transfer
ACC_0170,ACC_0123,218.75,2024-01-29 14:32:04,transfer
ACC_0474,ACC_0267,160.59,2024-01-10 06:35:36,payment
ACC_0143,ACC_0155,1238.88,2024-03-06 06:14:59,transfer
ACC_0418,ACC_0123,1562.92,2024-02-28 20:05:11,transfer
ACC_0095,ACC_0081,263.66,2024-02-10 01:16:34,transfer
ACC_0390,ACC_0047,1097.24,2024-01-24 21:39:06,payment
ACC_0306,ACC_0198,1467.33,2024-03-10 14:19:40,withdrawal
ACC_0408,ACC_0366,3525.26,2024-01-27 00:29:50,transfer
ACC_0360,ACC_0467,105918.01,2024-01-26 11:21:00,transfer
ACC_0274,ACC_0225,100.0,2024-01-25 03:08:49,withdrawal
ACC_0001,ACC_0076,1679.14,2024-03-03 00:58:03,transfer
ACC_0098,ACC_0285,5461.86,2024-03-17 09:50:09,payment
ACC_0326,ACC_0367,420.0,2024-02-11 10:02:30,payment
ACC_0331,ACC_0490,185.11,2024-02-20 13:55:16,transfer
ACC_0196,ACC_0391,3840.8,2024-02-08 07:10:29,payment
ACC_0295,ACC_0179,618.75,2024-03-30 09:04:48,transfer
ACC_0215,ACC_0486,4441.33,2024-02-17 12:05:00,payment
ACC_0342,ACC_0099,1893.35,2024-01-02 23:06:24,transfer
ACC_0359,ACC_0353,702.14,2024-02-26 01:24:33,payment
ACC_0107,ACC_0068,899.68,2024-02-18 05:54:58,transfer
ACC_0242,ACC_0053,3080.05,2024-02-07 09:41:00,transfer
ACC_0489,ACC_0229,444.97,2024-01-28 21:28:14,transfer
ACC_0279,ACC_0144,2646.84,2024-01-14 05:52:26,transfer
ACC_0039,ACC_0144,100.0,2024-01-14 03:37:31,transfer
ACC_0423,ACC_0244,1084.92,2024-03-08 11:57:48,payment
ACC_0451,ACC_0123,704.87,2024-02-29 20:13:39,payment
ACC_0266,ACC_0188,1021.13,2024-01-18 14:15:55,transfer
ACC_0457,ACC_0107,315.04,2024-01-05 04:52:49,payment
ACC_0072,ACC_0326,903.43,2024-01-11 05:00:43,transfer
ACC_0113,ACC_0226,1078.65,2024-02-11 11:46:35,transfer
ACC_0453,ACC_0481,780.7,2024-03-14 15:57:27,transfer
ACC_0048,ACC_0037,769.07,2024-03-15 07:33:34,payment
ACC_0334,ACC_0248,1117.81,2024-02-20 22:22:34,transfer
ACC_0213,ACC_0018,1754.3,2024-01-13 20:25:28,transfer
ACC_0083,ACC_0127,3260.32,2024-03-25 09:08:04,payment
ACC_0119,ACC_0189,4560.98,2024-01-17 13:32:26,transfer
ACC_0102,ACC_0156,4044.29,2024-02-02 03:09:26,transfer
ACC_0474,ACC_0241,232.07,2024-01-09 14:16:57,transfer
ACC_0442,ACC_0329,2366.1,2024-01-05 21:18:36,transfer
ACC_0184,ACC_0419,287.1,2024-01-15 02:46:49,transfer
ACC_0400,ACC_0084,395.3,2024-01-03 12:37:52,transfer
ACC_0308,ACC_0296,160.41,2024-01-07 05:54:12,payment
ACC_0017,ACC_0331,3236.16,2024-01-19 21:57:24,payment
ACC_0211,ACC_0029,1652.21,2024-03-03 15:49:02,transfer
ACC_0134,ACC_0230,1087.0,2024-01-08 19:08:26,payment
ACC_0390,ACC_0252,2095.66,2024-01-25 04:37:31,withdrawal
ACC_0167,ACC_0250,2326.45,2024-03-05 18:31:32,withdrawal
ACC_0474,ACC_0495,426.36,2024-01-11 04:45:28,payment
ACC_0398,ACC_0467,70075.81,2024-02-27 23:50:48,withdrawal
ACC_0408,ACC_0102,687.78,2024-03-16 22:45:15,transfer
ACC_0260,ACC_0169,619.11,2024-03-06 00:39:44,payment
ACC_0223,ACC_0424,661.62,2024-01-04 04:33:05,transfer
ACC_0354,ACC_0161,1616.37,2024-03-17 03:14:59,transfer
ACC_0069,ACC_0345,1426.21,2024-01-06 22:22:58,payment
ACC_0265,ACC_0440,893.87,2024-02-13 23:40:46,transfer
ACC_0119,ACC_0189,2623.74,2024-01-26 00:38:35,payment
ACC_0054,ACC_0187,3017.54,2024-01-17 14:03:36,payment
ACC_0130,ACC_0201,347.95,2024-02-10 12:56:43,withdrawal
ACC_0218,ACC_0134,5420.57,2024-02-15 19:53:31,payment
ACC_0433,ACC_0189,2107.22,2024-02-20 12:49:12,transfer
ACC_0168,ACC_0291,5676.15,2024-03-05 05:49:40,withdrawal
ACC_0046,ACC_0440,1410.43,2024-02-07 01:52:26,payment
ACC_0142,ACC_0483,4972.74,2024-03-26 22:09:45,transfer
ACC_0369,ACC_0344,1631.63,2024-02-25 23:49:31,payment
ACC_0459,ACC_0196,1448.88,2024-02-08 23:41:29,transfer
ACC_0174,ACC_0164,1052.23,2024-01-10 05:42:37,transfer
ACC_0253,ACC_0283,278.65,2024-02-01 08:06:13,payment
ACC_0216,ACC_0064,3169.17,2024-03-22 04:12:58,transfer
ACC_0179,ACC_0117,3598.01,2024-01-19 12:14:27,payment
ACC_0228,ACC_0440,182.59,2024-01-29 02:02:22,payment
ACC_0486,ACC_0421,547.71,2024-01-26 14:05:06,transfer
ACC_0336,ACC_0437,372.97,2024-03-14 21:14:14,payment
ACC_0231,ACC_0068,690.87,2024-03-19 11:29:53,payment
ACC_0305,ACC_0086,1390.81,2024-02-16 18:20:45,transfer
ACC_0137,ACC_0459,1186.57,2024-03-28 20:41:15,transfer
ACC_0274,ACC_0313,184.92,2024-01-18 19:16:32,payment
ACC_0066,ACC_0033,1567.91,2024-03-09 07:24:29,transfer
ACC_0010,ACC_0278,6496.93,2024-03-19 22:52:09,transfer
ACC_0080,ACC_0053,713.84,2024-01-01 05:12:31,transfer
ACC_0058,ACC_0362,4609.62,2024-01-11 00:49:42,payment
ACC_0104,ACC_0065,100.0,2024-01-20 01:33:44,payment
ACC_0263,ACC_0217,2728.51,2024-02-16 20:08:40,transfer
ACC_0267,ACC_0047,253.11,2024-02-10 11:30:46,withdrawal
ACC_0307,ACC_0345,375.17,2024-02-25 20:59:44,payment
ACC_0263,ACC_0206,163.82,2024-03-11 10:58:21,transfer
ACC_0141,ACC_0057,331.26,2024-01-12 15:57:21,transfer
ACC_0233,ACC_0463,1810.18,2024-02-07 00:05:26,transfer
ACC_0296,ACC_0458,7816.26,2024-02-27 22:29:11,payment
ACC_0194,ACC_0434,2534.77,2024-01-29 06:39:59,payment
ACC_0373,ACC_0247,1635.2,2024-02-26 10:54:09,payment
ACC_0418,ACC_0426,242.72,2024-01-21 07:18:57,payment
ACC_0254,ACC_0234,2589.87,2024-02-02 18:46:17,transfer
ACC_0380,ACC_0027,2287.07,2024-01-26 14:50:41,transfer
ACC_0132,ACC_0333,1564.35,2024-03-07 07:54:17,payment
ACC_0236,ACC_0404,178361.49,2024-02-15 22:32:42,transfer
ACC_0079,ACC_0369,2366.96,2024-03-04 06:51:28,payment
ACC_0133,ACC_0203,844.32,2024-03-17 23:28:23,payment
ACC_0309,ACC_0476,3231.28,2024-03-12 21:50:42,payment
ACC_0200,ACC_0382,2427.82,2024-03-30 06:13:24,transfer
ACC_0003,ACC_0022,2055.32,2024-01-24 09:58:42,transfer
ACC_0211,ACC_0173,4456.83,2024-01-09 20:36:44,withdrawal
ACC_0232,ACC_0396,6918.29,2024-03-07 03:26:21,withdrawal
ACC_0454,ACC_0127,2439.74,2024-02-11 07:23:25,withdrawal
ACC_0010,ACC_0181,2300.01,2024-01-24 11:46:23,payment
ACC_0290,ACC_0080,4100.45,2024-01-09 00:56:58,transfer
ACC_0006,ACC_0126,442.25,2024-02-12 11:36:04,payment
ACC_0336,ACC_0457,1257.95,2024-01-24 19:11:42,withdrawal
ACC_0289,ACC_0459,100.0,2024-03-10 13:40:12,withdrawal
ACC_0125,ACC_0023,657.12,2024-03-20 23:52:54,payment
ACC_0287,ACC_0004,813.6,2024-01-14 08:38:13,payment
ACC_0102,ACC_0074,967.48,2024-02-27 07:30:37,payment
ACC_0365,ACC_0378,962.87,2024-01-19 22:54:18,withdrawal
ACC_0120,ACC_0224,100.0,2024-03-22 07:13:46,transfer
ACC_0109,ACC_0071,781.37,2024-03-30 22:53:49,transfer
ACC_0006,ACC_0256,468.34,2024-01-27 05:22:35,withdrawal
ACC_0137,ACC_0153,100.0,2024-03-04 10:01:09,transfer
ACC_0253,ACC_0085,100.0,2024-03-26 02:59:10,payment
ACC_0293,ACC_0463,2355.15,2024-03-07 20:35:30,transfer
ACC_0077,ACC_0461,955.3,2024-03-01 02:41:40,payment
ACC_0129,ACC_0482,931.88,2024-01-04 04:44:40,payment
ACC_0472,ACC_0139,2637.54,2024-02-02 01:21:35,payment
ACC_0120,ACC_0462,731.88,2024-01-08 01:39:25,transfer
ACC_0218,ACC_0427,444.86,2024-02-22 13:35:54,transfer
ACC_0437,ACC_0064,1585.92,2024-02-10 17:25:05,transfer
ACC_0264,ACC_0472,234.25,2024-03-24 19:34:24,payment
ACC_0345,ACC_0381,4074.3,2024-02-15 03:42:22,withdrawal
ACC_0147,ACC_0349,1198.63,2024-03-21 21:12:55,payment
ACC_0322,ACC_0178,2993.02,2024-02-08 23:32:30,transfer
ACC_0469,ACC_0378,3352.18,2024-01-02 06:07:40,payment
ACC_0479,ACC_0473,3339.77,2024-02-24 03:47:57,transfer
ACC_0171,ACC_0239,924.09,2024-02-20 19:55:58,withdrawal
ACC_0001,ACC_0425,352.05,2024-03-18 17:54:46,transfer
ACC_0372,ACC_0346,108982.87,2024-01-28 15:52:58,withdrawal
ACC_0401,ACC_0385,112.85,2024-02-01 10:01:06,transfer
ACC_0201,ACC_0046,1071.12,2024-02-19 12:26:07,transfer
ACC_0008,ACC_0499,235.47,2024-01-25 10:51:46,payment
ACC_0039,ACC_0052,3607.96,2024-01-10 21:11:48,transfer
ACC_0110,ACC_0152,2061.13,2024-01-01 21:49:49,transfer
ACC_0212,ACC_0254,198.55,2024-01-17 08:43:31,transfer
ACC_0492,ACC_0150,566.34,2024-02-07 01:45:36,transfer
ACC_0008,ACC_0133,1598.15,2024-01-31 13:25:09,transfer
ACC_0136,ACC_0007,3627.53,2024-02-08 12:17:37,withdrawal
ACC_0495,ACC_0320,2598.49,2024-02-03 08:15:03,payment
ACC_0100,ACC_0331,100.0,2024-03-01 22:52:12,withdrawal
ACC_0324,ACC_0289,2351.22,2024-02-10 15:23:38,transfer
ACC_0131,ACC_0463,3952.4,2024-03-04 05:17:27,transfer
ACC_0325,ACC_0011,1020.79,2024-02-23 11:19:17,transfer
ACC_0103,ACC_0367,393.67,2024-02-26 12:58:44,transfer
ACC_0149,ACC_0012,229201.65,2024-01-16 12:49:56,payment
ACC_0155,ACC_0290,167527.97,2024-03-30 00:44:53,payment
ACC_0145,ACC_0260,868.52,2024-01-12 23:45:43,withdrawal
ACC_0299,ACC_0271,430.61,2024-03-11 22:10:30,transfer
ACC_0358,ACC_0441,371.82,2024-03-15 06:56:03,transfer
ACC_0424,ACC_0359,3414.82,2024-03-05 09:45:32,transfer
